"id","city","class","review_count","categories"
"10050","Toronto",0,3,"Coffee or Sandwiches"
"10052","Toronto",1,10,"Pub"
"10054","Toronto",1,9,"Other"
"10056","Toronto",1,372,"Asian"
"10058","Toronto",0,4,"North American"
"10060","Missisauga",0,3,"Latin"
"10062","Toronto",1,42,"Middle Eastern"
"10064","Missisauga",0,55,"Asian"
"10066","Toronto",1,9,"Pub"
"10068","Toronto",0,28,"Latin"
"10070","Toronto",0,12,"Asian"
"10072","Markham",0,20,"Asian"
"10074","Toronto",0,82,"Fast Food"
"10076","Toronto",1,33,"Coffee or Sandwiches"
"10078","Missisauga",1,66,"Coffee or Sandwiches"
"10080","Toronto",1,6,"North American"
"10082","Toronto",0,3,"Other"
"10084","Toronto",1,35,"Asian"
"10086","Toronto",0,23,"Pub"
"10088","Toronto",0,7,"Pub"
"10090","Toronto",0,24,"Middle Eastern"
"10092","Toronto",0,3,"North American"
"10094","Toronto",0,133,"North American"
"10096","Toronto",0,46,"Asian"
"10098","Missisauga",0,18,"Middle Eastern"
"10100","Toronto",0,3,"Latin"
"10102","Toronto",1,325,"North American"
"10104","Toronto",0,3,"Fast Food"
"10106","Toronto",1,47,"Asian"
"10108","Toronto",0,72,"Fast Food"
"10110","Missisauga",1,36,"Asian"
"10112","Toronto",1,10,"Pub"
"10114","Toronto",1,7,"Other"
"10116","Toronto",1,36,"Asian"
"10118","Toronto",0,10,"Fast Food"
"10120","Missisauga",0,116,"Fast Food"
"10122","Toronto",1,3,"Latin"
"10124","Missisauga",1,65,"Asian"
"10126","Toronto",1,79,"Asian"
"10128","Missisauga",1,3,"Middle Eastern"
"10130","Toronto",0,13,"Asian"
"10132","Toronto",0,7,"Fast Food"
"10134","Toronto",0,56,"Pub"
"10136","Toronto",0,15,"North American"
"10138","Toronto",0,16,"Asian"
"10140","Toronto",0,49,"Asian"
"10142","Toronto",0,70,"Asian"
"10144","Toronto",1,7,"Coffee or Sandwiches"
"10146","Toronto",0,4,"Pub"
"10148","Toronto",0,4,"Other"
"10150","Toronto",1,13,"Other"
"10152","Toronto",1,52,"Pub"
"10154","Toronto",0,19,"Latin"
"10156","Toronto",0,5,"Coffee or Sandwiches"
"10158","Toronto",1,5,"Fast Food"
"10160","Toronto",1,80,"Pub"
"10162","Toronto",0,26,"Fast Food"
"10164","Toronto",0,35,"Coffee or Sandwiches"
"10166","Toronto",0,35,"Asian"
"10168","Missisauga",0,20,"Fast Food"
"10170","Toronto",0,15,"Asian"
"10172","Markham",0,3,"Middle Eastern"
"10174","Toronto",1,39,"Fast Food"
"10176","Toronto",1,26,"North American"
"10178","Toronto",0,7,"Fast Food"
"10180","Toronto",1,7,"Asian"
"10182","Toronto",0,7,"North American"
"10184","Toronto",1,155,"Fast Food"
"10186","Markham",1,22,"Fast Food"
"10188","Toronto",1,22,"Pub"
"10190","Toronto",0,66,"North American"
"10192","Toronto",1,93,"Pub"
"10194","Toronto",1,7,"Coffee or Sandwiches"
"10196","Toronto",0,25,"Latin"
"10198","Toronto",0,3,"Coffee or Sandwiches"
"10200","Toronto",0,6,"Middle Eastern"
"10202","Toronto",1,25,"Italian"
"10204","Toronto",0,5,"Asian"
"10206","Toronto",0,21,"North American"
"10208","Toronto",0,11,"Fast Food"
"10210","Toronto",0,100,"Asian"
"10212","Markham",1,63,"Coffee or Sandwiches"
"10214","Toronto",0,4,"Other"
"10216","Toronto",1,122,"North American"
"10218","Missisauga",0,79,"Pub"
"10220","Toronto",0,79,"Fast Food"
"10222","Missisauga",0,9,"Middle Eastern"
"10224","Toronto",0,22,"Coffee or Sandwiches"
"10226","Toronto",1,33,"Pub"
"10228","Toronto",0,120,"Asian"
"10230","Toronto",0,128,"Middle Eastern"
"10232","Toronto",0,13,"Asian"
"10234","Toronto",0,12,"Latin"
"10236","Toronto",0,293,"Fast Food"
"10238","Toronto",1,3,"Fast Food"
"10240","Toronto",0,7,"Asian"
"10242","Toronto",0,32,"Asian"
"10244","Toronto",0,5,"Asian"
"10246","Missisauga",0,5,"North American"
"10248","Toronto",1,35,"Middle Eastern"
"10250","Markham",0,17,"Asian"
"10252","Toronto",0,3,"Fast Food"
"10254","Toronto",0,7,"Fast Food"
"10256","Markham",0,44,"Middle Eastern"
"10258","Toronto",1,4,"Coffee or Sandwiches"
"10260","Missisauga",0,6,"Fast Food"
"10262","Toronto",0,21,"Other"
"10264","Toronto",0,48,"Middle Eastern"
"10266","Toronto",0,42,"Coffee or Sandwiches"
"10268","Toronto",1,63,"North American"
"10270","Toronto",0,31,"Asian"
"10272","Missisauga",1,3,"Fast Food"
"10274","Toronto",1,23,"Coffee or Sandwiches"
"10276","Toronto",0,36,"Latin"
"10278","Toronto",1,30,"Middle Eastern"
"10280","Toronto",0,69,"Coffee or Sandwiches"
"10282","Missisauga",1,14,"Other"
"10284","Toronto",0,11,"Latin"
"10286","Missisauga",0,6,"Asian"
"10288","Toronto",1,41,"Latin"
"10290","Toronto",0,6,"Fast Food"
"10292","Toronto",0,389,"North American"
"10294","Missisauga",0,43,"Middle Eastern"
"10296","Toronto",0,93,"North American"
"10298","Missisauga",0,50,"Other"
"10300","Markham",0,84,"Asian"
"10302","Toronto",0,43,"Coffee or Sandwiches"
"10304","Markham",0,23,"Asian"
"10306","Toronto",0,13,"Asian"
"10308","Missisauga",0,120,"Asian"
"10310","Toronto",0,9,"Fast Food"
"10312","Missisauga",0,3,"Fast Food"
"10314","Toronto",0,3,"Latin"
"10316","Toronto",0,3,"Asian"
"10318","Toronto",0,251,"Fast Food"
"10320","Markham",0,69,"Asian"
"10322","Toronto",1,30,"Middle Eastern"
"10324","Missisauga",0,15,"North American"
"10326","Markham",0,6,"Asian"
"10328","Toronto",0,14,"Middle Eastern"
"10330","Markham",1,36,"Asian"
"10332","Toronto",1,131,"Asian"
"10334","Toronto",1,5,"Italian"
"10336","Missisauga",0,52,"North American"
"10338","Missisauga",0,25,"Fast Food"
"10340","Toronto",1,18,"Pub"
"10342","Missisauga",0,19,"Other"
"10344","Toronto",0,101,"Asian"
"10346","Toronto",0,34,"Middle Eastern"
"10348","Toronto",1,14,"Fast Food"
"10350","Toronto",0,355,"North American"
"10352","Toronto",1,3,"Italian"
"10354","Toronto",0,53,"Asian"
"10356","Markham",0,22,"Coffee or Sandwiches"
"10358","Markham",1,108,"Middle Eastern"
"10360","Missisauga",0,19,"Other"
"10362","Toronto",0,9,"Other"
"10364","Toronto",1,6,"Asian"
"10366","Toronto",0,94,"Middle Eastern"
"10368","Missisauga",0,91,"Coffee or Sandwiches"
"10370","Toronto",0,7,"Asian"
"10372","Toronto",1,355,"Pub"
"10374","Toronto",0,6,"Other"
"10376","Toronto",1,152,"Asian"
"10378","Toronto",0,70,"Coffee or Sandwiches"
"10380","Toronto",1,56,"Asian"
"10382","Toronto",0,214,"Pub"
"10384","Toronto",0,46,"Coffee or Sandwiches"
"10386","Toronto",0,4,"Middle Eastern"
"10388","Toronto",0,5,"Coffee or Sandwiches"
"10390","Toronto",0,113,"Fast Food"
"10392","Toronto",0,12,"North American"
"10394","Toronto",1,61,"Coffee or Sandwiches"
"10396","Toronto",0,5,"North American"
"10398","Toronto",1,38,"Other"
"10400","Toronto",0,79,"Pub"
"10402","Toronto",0,9,"Middle Eastern"
"10404","Toronto",0,78,"Asian"
"10406","Toronto",0,4,"Coffee or Sandwiches"
"10408","Toronto",0,178,"Asian"
"10410","Toronto",1,4,"Coffee or Sandwiches"
"10412","Toronto",0,55,"North American"
"10414","Toronto",1,3,"Other"
"10416","Toronto",0,38,"Fast Food"
"10418","Toronto",0,5,"Middle Eastern"
"10420","Markham",1,134,"Asian"
"10422","Markham",1,298,"Coffee or Sandwiches"
"10424","Toronto",1,46,"Other"
"10426","Toronto",0,72,"Latin"
"10428","Toronto",0,5,"Fast Food"
"10430","Toronto",1,4,"Coffee or Sandwiches"
"10432","Toronto",0,3,"Other"
"10434","Toronto",0,78,"Fast Food"
"10436","Toronto",0,95,"Coffee or Sandwiches"
"10438","Missisauga",1,6,"Asian"
"10440","Toronto",0,3,"Italian"
"10442","Missisauga",0,25,"Middle Eastern"
"10444","Toronto",0,193,"Asian"
"10446","Toronto",1,34,"Asian"
"10448","Missisauga",0,16,"Fast Food"
"10450","Toronto",1,8,"North American"
"10452","Toronto",1,5,"Latin"
"10454","Toronto",0,20,"Asian"
"10456","Toronto",0,10,"Asian"
"10458","Missisauga",1,29,"Middle Eastern"
"10460","Missisauga",0,3,"Asian"
"10462","Toronto",0,9,"Fast Food"
"10464","Toronto",0,3,"Coffee or Sandwiches"
"10466","Toronto",0,11,"Middle Eastern"
"10468","Toronto",0,53,"Fast Food"
"10470","Missisauga",0,8,"Fast Food"
"10472","Toronto",1,6,"Coffee or Sandwiches"
"10474","Missisauga",1,14,"Middle Eastern"
"10476","Toronto",0,30,"Coffee or Sandwiches"
"10478","Toronto",0,19,"Latin"
"10480","Missisauga",0,3,"Middle Eastern"
"10482","Toronto",0,14,"Latin"
"10484","Toronto",0,4,"Middle Eastern"
"10486","Toronto",1,25,"Asian"
"10488","Missisauga",0,9,"Middle Eastern"
"10490","Toronto",1,3,"Other"
"10492","Toronto",1,16,"North American"
"10494","Toronto",0,8,"North American"
"10496","Toronto",0,9,"Asian"
"10498","Toronto",0,12,"Middle Eastern"
"10500","Toronto",0,3,"Fast Food"
"10502","Toronto",0,22,"Asian"
"10504","Toronto",0,4,"Other"
"10506","Missisauga",0,28,"Asian"
"10508","Toronto",0,21,"Fast Food"
"10510","Toronto",0,28,"Latin"
"10512","Toronto",0,4,"Coffee or Sandwiches"
"10514","Missisauga",0,5,"North American"
"10516","Toronto",1,15,"Coffee or Sandwiches"
"10518","Toronto",0,9,"Asian"
"10520","Missisauga",1,11,"Middle Eastern"
"10522","Toronto",0,24,"North American"
"10524","Toronto",0,9,"Italian"
"10526","Missisauga",1,35,"Middle Eastern"
"10528","Toronto",1,14,"Pub"
"10530","Markham",0,19,"Coffee or Sandwiches"
"10532","Toronto",0,18,"Fast Food"
"10534","Toronto",0,44,"Asian"
"10536","Toronto",0,5,"Other"
"10538","Toronto",0,222,"North American"
"10540","Toronto",0,28,"Middle Eastern"
"10542","Missisauga",1,3,"Fast Food"
"10544","Toronto",0,22,"North American"
"10546","Toronto",1,3,"Middle Eastern"
"10548","Toronto",1,13,"Pub"
"10550","Missisauga",0,6,"Middle Eastern"
"10552","Missisauga",0,3,"Asian"
"10554","Markham",0,30,"Asian"
"10556","Toronto",0,10,"Fast Food"
"10558","Toronto",0,62,"Coffee or Sandwiches"
"10560","Toronto",1,42,"Asian"
"10562","Missisauga",1,59,"Middle Eastern"
"10564","Toronto",0,25,"Pub"
"10566","Missisauga",1,11,"Asian"
"10568","Toronto",1,16,"North American"
"10570","Toronto",1,11,"Coffee or Sandwiches"
"10572","Toronto",0,25,"Middle Eastern"
"10574","Toronto",1,12,"Other"
"10576","Toronto",0,4,"Fast Food"
"10578","Toronto",0,4,"Asian"
"10580","Toronto",0,22,"Latin"
"10582","Toronto",1,24,"Fast Food"
"10584","Toronto",0,192,"Coffee or Sandwiches"
"10586","Missisauga",0,5,"Fast Food"
"10588","Toronto",0,136,"Asian"
"10590","Toronto",1,11,"Latin"
"10592","Toronto",0,19,"Middle Eastern"
"10594","Toronto",1,4,"Coffee or Sandwiches"
"10596","Toronto",0,12,"Latin"
"10598","Missisauga",0,6,"Asian"
"10600","Toronto",0,35,"Other"
"10602","Missisauga",0,4,"Other"
"10604","Toronto",0,94,"Asian"
"10606","Toronto",1,127,"North American"
"10608","Missisauga",1,5,"Asian"
"10610","Toronto",1,13,"Pub"
"10612","Toronto",1,36,"Fast Food"
"10614","Toronto",1,16,"Coffee or Sandwiches"
"10616","Toronto",0,56,"Middle Eastern"
"10618","Toronto",1,25,"Italian"
"10620","Toronto",0,4,"Fast Food"
"10622","Toronto",0,3,"Fast Food"
"10624","Toronto",0,5,"Asian"
"10626","Toronto",1,30,"Middle Eastern"
"10628","Toronto",0,10,"Fast Food"
"10630","Toronto",1,64,"Other"
"10632","Toronto",0,3,"Asian"
"10634","Toronto",0,15,"Other"
"10636","Missisauga",0,50,"Fast Food"
"10638","Missisauga",0,37,"Asian"
"10640","Missisauga",0,44,"Latin"
"10642","Missisauga",0,3,"Coffee or Sandwiches"
"10644","Toronto",0,3,"Fast Food"
"10646","Toronto",0,4,"Asian"
"10648","Toronto",0,4,"Asian"
"10650","Toronto",0,64,"Asian"
"10652","Toronto",0,3,"Middle Eastern"
"10654","Toronto",0,41,"Asian"
"10656","Toronto",0,19,"Asian"
"10658","Toronto",0,16,"Middle Eastern"
"10660","Missisauga",0,38,"North American"
"10662","Toronto",1,50,"Coffee or Sandwiches"
"10664","Missisauga",1,3,"Coffee or Sandwiches"
"10666","Toronto",0,101,"Fast Food"
"10668","Toronto",1,3,"Coffee or Sandwiches"
"10670","Toronto",0,4,"Other"
"10672","Toronto",0,16,"Asian"
"10674","Toronto",0,32,"Other"
"10676","Toronto",0,21,"Fast Food"
"10678","Toronto",0,5,"Middle Eastern"
"10680","Toronto",0,60,"Other"
"10682","Toronto",0,9,"Fast Food"
"10684","Toronto",0,16,"Coffee or Sandwiches"
"10686","Toronto",0,4,"Middle Eastern"
"10688","Missisauga",1,38,"Pub"
"10690","Missisauga",0,9,"Other"
"10692","Toronto",0,106,"Pub"
"10694","Toronto",0,9,"Asian"
"10696","Toronto",1,4,"Coffee or Sandwiches"
"10698","Missisauga",0,63,"Asian"
"10700","Toronto",0,8,"Asian"
"10702","Toronto",1,15,"Pub"
"10704","Missisauga",1,14,"Asian"
"10706","Toronto",1,24,"North American"
"10708","Toronto",1,42,"Coffee or Sandwiches"
"10710","Toronto",0,42,"Fast Food"
"10712","Markham",0,8,"Pub"
"10714","Toronto",0,59,"Asian"
"10716","Toronto",1,59,"Coffee or Sandwiches"
"10718","Toronto",0,11,"Middle Eastern"
"10720","Toronto",0,41,"North American"
"10722","Toronto",1,4,"Fast Food"
"10724","Toronto",0,4,"Middle Eastern"
"10726","Missisauga",1,27,"Asian"
"10728","Toronto",1,53,"Coffee or Sandwiches"
"10730","Markham",0,3,"Fast Food"
"10732","Toronto",0,26,"Asian"
"10734","Missisauga",1,20,"Middle Eastern"
"10736","Toronto",0,90,"Pub"
"10738","Toronto",0,219,"Fast Food"
"10740","Toronto",0,60,"North American"
"10742","Toronto",1,10,"North American"
"10744","Toronto",1,37,"North American"
"10746","Missisauga",0,26,"Pub"
"10748","Missisauga",0,49,"Fast Food"
"10750","Toronto",0,4,"Fast Food"
"10752","Toronto",0,106,"North American"
"10754","Toronto",0,4,"Other"
"10756","Markham",0,52,"Fast Food"
"10758","Toronto",0,9,"Pub"
"10760","Toronto",0,7,"Asian"
"10762","Toronto",1,15,"Other"
"10764","Toronto",0,3,"Fast Food"
"10766","Toronto",1,31,"Italian"
"10768","Markham",0,17,"Asian"
"10770","Missisauga",1,44,"Asian"
"10772","Toronto",0,165,"Fast Food"
"10774","Toronto",1,5,"North American"
"10776","Missisauga",0,5,"Latin"
"10778","Toronto",0,41,"North American"
"10780","Toronto",0,11,"Asian"
"10782","Toronto",0,5,"Pub"
"10784","Toronto",0,31,"Asian"
"10786","Toronto",1,8,"Latin"
"10788","Markham",1,16,"North American"
"10790","Toronto",1,4,"Middle Eastern"
"10792","Missisauga",1,7,"Fast Food"
"10794","Markham",0,24,"Asian"
"10796","Missisauga",0,65,"Middle Eastern"
"10798","Toronto",0,12,"Latin"
"10800","Missisauga",1,53,"Asian"
"10802","Toronto",0,76,"Middle Eastern"
"10804","Toronto",0,4,"Other"
"10806","Toronto",0,168,"Coffee or Sandwiches"
"10808","Toronto",0,40,"Middle Eastern"
"10810","Toronto",0,62,"Asian"
"10812","Toronto",1,24,"Asian"
"10814","Toronto",0,20,"Italian"
"10816","Toronto",0,19,"Middle Eastern"
"10818","Toronto",0,36,"North American"
"10820","Toronto",1,4,"Middle Eastern"
"10822","Toronto",0,6,"Italian"
"10824","Toronto",0,3,"Middle Eastern"
"10826","Markham",0,38,"Asian"
"10828","Toronto",0,3,"Italian"
"10830","Toronto",1,13,"Fast Food"
"10832","Toronto",0,15,"Middle Eastern"
"10834","Toronto",0,8,"Fast Food"
"10836","Toronto",0,9,"Other"
"10838","Toronto",0,8,"Italian"
"10840","Toronto",1,19,"Latin"
"10842","Toronto",1,27,"North American"
"10844","Toronto",0,6,"Fast Food"
"10846","Toronto",1,29,"Coffee or Sandwiches"
"10848","Toronto",0,34,"Asian"
"10850","Toronto",1,10,"Other"
"10852","Toronto",0,143,"Pub"
"10854","Toronto",0,22,"Fast Food"
"10856","Toronto",1,132,"Pub"
"10858","Toronto",0,73,"Pub"
"10860","Toronto",0,6,"Middle Eastern"
"10862","Missisauga",1,23,"Asian"
"10864","Toronto",0,4,"Fast Food"
"10866","Toronto",1,18,"Asian"
"10868","Toronto",0,31,"Asian"
"10870","Toronto",0,3,"Asian"
"10872","Toronto",0,5,"Asian"
"10874","Toronto",0,112,"Italian"
"10876","Missisauga",1,4,"Coffee or Sandwiches"
"10878","Toronto",0,30,"Pub"
"10880","Toronto",0,12,"North American"
"10882","Markham",0,10,"Asian"
"10884","Toronto",1,88,"Pub"
"10886","Toronto",0,9,"Fast Food"
"10888","Missisauga",1,3,"Fast Food"
"10890","Markham",0,19,"Fast Food"
"10892","Toronto",0,6,"North American"
"10894","Toronto",1,12,"Asian"
"10896","Toronto",0,9,"Fast Food"
"10898","Toronto",0,5,"Other"
"10900","Toronto",1,6,"Coffee or Sandwiches"
"10902","Missisauga",0,18,"Middle Eastern"
"10904","Toronto",0,7,"Fast Food"
"10906","Toronto",1,4,"Other"
"10908","Toronto",0,19,"Asian"
"10910","Toronto",0,10,"Asian"
"10912","Markham",1,360,"Pub"
"10914","Missisauga",1,130,"Middle Eastern"
"10916","Toronto",0,59,"North American"
"10918","Toronto",1,306,"Other"
"10920","Toronto",0,7,"Other"
"10922","Toronto",1,6,"Asian"
"10924","Toronto",0,41,"Middle Eastern"
"10926","Toronto",0,7,"Coffee or Sandwiches"
"10928","Toronto",1,6,"Pub"
"10930","Toronto",1,23,"Latin"
"10932","Missisauga",1,17,"Other"
"10934","Toronto",1,16,"Pub"
"10936","Missisauga",0,9,"North American"
"10938","Toronto",0,23,"Coffee or Sandwiches"
"10940","Toronto",0,4,"Middle Eastern"
"10942","Toronto",0,10,"Coffee or Sandwiches"
"10944","Markham",0,5,"Other"
"10946","Toronto",0,49,"Coffee or Sandwiches"
"10948","Markham",0,7,"Asian"
"10950","Markham",0,10,"Asian"
"10952","Missisauga",0,21,"Pub"
"10954","Toronto",1,7,"Coffee or Sandwiches"
"10956","Toronto",1,9,"Fast Food"
"10958","Toronto",1,9,"North American"
"10960","Missisauga",0,15,"Middle Eastern"
"10962","Toronto",0,11,"Middle Eastern"
"10964","Toronto",1,93,"Latin"
"10966","Toronto",0,7,"Asian"
"10968","Toronto",0,3,"Other"
"10970","Toronto",1,3,"Middle Eastern"
"10972","Toronto",1,143,"Asian"
"10974","Toronto",0,3,"Fast Food"
"10976","Toronto",1,11,"Asian"
"10978","Toronto",0,32,"Pub"
"10980","Toronto",0,98,"Pub"
"10982","Toronto",1,5,"Fast Food"
"10984","Toronto",0,33,"Pub"
"10986","Toronto",0,24,"Asian"
"10988","Toronto",1,5,"Middle Eastern"
"10990","Toronto",1,22,"North American"
"10992","Toronto",0,5,"Middle Eastern"
"10994","Missisauga",1,23,"Fast Food"
"10996","Markham",0,37,"Pub"
"10998","Toronto",0,3,"Coffee or Sandwiches"
"11000","Toronto",0,41,"North American"
"11002","Toronto",1,10,"Pub"
"11004","Missisauga",1,5,"Middle Eastern"
"11006","Toronto",0,29,"Italian"
"11008","Toronto",1,41,"Asian"
"11010","Missisauga",0,9,"Coffee or Sandwiches"
"11012","Toronto",0,4,"Pub"
"11014","Toronto",0,3,"Fast Food"
"11016","Missisauga",1,36,"Pub"
"11018","Toronto",0,10,"Italian"
"11020","Toronto",0,18,"Asian"
"11022","Missisauga",0,8,"Fast Food"
"11024","Toronto",1,15,"North American"
"11026","Toronto",0,58,"Asian"
"11028","Toronto",0,29,"North American"
"11030","Toronto",1,23,"Italian"
"11032","Missisauga",0,21,"Pub"
"11034","Toronto",0,86,"Pub"
"11036","Toronto",1,42,"Pub"
"11038","Toronto",0,5,"Fast Food"
"11040","Toronto",1,80,"Other"
"11042","Toronto",0,9,"Coffee or Sandwiches"
"11044","Toronto",0,3,"Coffee or Sandwiches"
"11046","Missisauga",1,10,"Coffee or Sandwiches"
"11048","Missisauga",1,94,"Latin"
"11050","Toronto",0,58,"North American"
"11052","Toronto",1,12,"Coffee or Sandwiches"
"11054","Toronto",0,119,"Asian"
"11056","Markham",0,7,"Other"
"11058","Toronto",0,3,"Coffee or Sandwiches"
"11060","Toronto",1,4,"Fast Food"
"11062","Toronto",1,15,"Coffee or Sandwiches"
"11064","Missisauga",1,56,"Middle Eastern"
"11066","Toronto",1,11,"North American"
"11068","Toronto",1,8,"Fast Food"
"11070","Toronto",1,12,"North American"
"11072","Toronto",1,4,"Asian"
"11074","Toronto",1,27,"Asian"
"11076","Toronto",0,38,"Asian"
"11078","Missisauga",0,10,"North American"
"11080","Toronto",1,17,"Asian"
"11082","Toronto",0,41,"Coffee or Sandwiches"
"11084","Missisauga",0,4,"Middle Eastern"
"11086","Toronto",0,58,"Pub"
"11088","Toronto",1,9,"Asian"
"11090","Toronto",0,162,"North American"
"11092","Toronto",0,100,"Asian"
"11094","Toronto",0,22,"Asian"
"11096","Toronto",0,52,"Asian"
"11098","Toronto",1,19,"Other"
"11100","Toronto",1,7,"Fast Food"
"11102","Toronto",1,127,"Asian"
"11104","Missisauga",0,4,"Fast Food"
"11106","Markham",0,33,"Asian"
"11108","Missisauga",0,35,"Middle Eastern"
"11110","Toronto",0,13,"Fast Food"
"11112","Toronto",0,75,"Pub"
"11114","Toronto",1,57,"Asian"
"11116","Toronto",0,180,"Fast Food"
"11118","Missisauga",0,13,"Asian"
"11120","Toronto",0,32,"Fast Food"
"11122","Toronto",0,168,"Asian"
"11124","Toronto",1,30,"Latin"
"11126","Toronto",1,41,"Asian"
"11128","Toronto",0,26,"Asian"
"11130","Toronto",0,18,"Asian"
"11132","Toronto",0,24,"Fast Food"
"11134","Missisauga",0,55,"Asian"
"11136","Toronto",0,34,"Asian"
"11138","Toronto",1,18,"Italian"
"11140","Toronto",1,4,"Other"
"11142","Toronto",1,4,"Latin"
"11144","Toronto",0,25,"Fast Food"
"11146","Toronto",0,18,"Asian"
"11148","Toronto",0,3,"Coffee or Sandwiches"
"11150","Toronto",0,30,"Asian"
"11152","Toronto",1,15,"Other"
"11154","Markham",0,11,"Asian"
"11156","Toronto",1,64,"Asian"
"11158","Toronto",0,51,"Latin"
"11160","Toronto",0,5,"Italian"
"11162","Toronto",1,16,"Coffee or Sandwiches"
"11164","Toronto",0,69,"Asian"
"11166","Toronto",0,13,"Other"
"11168","Toronto",0,18,"Asian"
"11170","Toronto",0,21,"Coffee or Sandwiches"
"11172","Toronto",1,4,"Other"
"11174","Toronto",0,5,"Fast Food"
"11176","Toronto",1,178,"Asian"
"11178","Toronto",0,10,"North American"
"11180","Toronto",0,4,"Coffee or Sandwiches"
"11182","Toronto",0,4,"Middle Eastern"
"11184","Toronto",1,28,"Asian"
"11186","Toronto",1,54,"Middle Eastern"
"11188","Missisauga",0,9,"Pub"
"11190","Toronto",1,3,"Latin"
"11192","Toronto",0,6,"Latin"
"11194","Toronto",0,17,"Asian"
"11196","Toronto",0,15,"Pub"
"11198","Missisauga",1,46,"Coffee or Sandwiches"
"11200","Missisauga",1,33,"Middle Eastern"
"11202","Toronto",0,5,"Asian"
"11204","Missisauga",1,79,"Asian"
"11206","Missisauga",0,8,"Middle Eastern"
"11208","Toronto",0,8,"North American"
"11210","Toronto",1,47,"North American"
"11212","Toronto",0,8,"Coffee or Sandwiches"
"11214","Toronto",1,16,"Middle Eastern"
"11216","Toronto",0,8,"Fast Food"
"11218","Toronto",0,17,"Fast Food"
"11220","Toronto",1,11,"Middle Eastern"
"11222","Toronto",0,9,"Asian"
"11224","Toronto",1,30,"Pub"
"11226","Toronto",1,4,"Other"
"11228","Toronto",0,17,"Asian"
"11230","Markham",0,12,"Fast Food"
"11232","Toronto",0,15,"Pub"
"11234","Toronto",1,76,"Coffee or Sandwiches"
"11236","Markham",0,3,"Italian"
"11238","Toronto",0,8,"Coffee or Sandwiches"
"11240","Toronto",0,13,"Other"
"11242","Toronto",0,19,"Coffee or Sandwiches"
"11244","Markham",1,20,"Asian"
"11246","Toronto",0,3,"Fast Food"
"11248","Toronto",0,92,"Middle Eastern"
"11250","Toronto",1,98,"Pub"
"11252","Toronto",0,10,"Asian"
"11254","Toronto",0,3,"Middle Eastern"
"11256","Toronto",1,21,"North American"
"11258","Missisauga",1,9,"Middle Eastern"
"11260","Toronto",1,29,"Asian"
"11262","Toronto",0,12,"Middle Eastern"
"11264","Toronto",0,89,"North American"
"11266","Missisauga",1,20,"Asian"
