"","X","price","speed","hd","ram","screen","cd","multi","premium","ads","trend"
"3841",3841,2129,66,420,8,14,"yes","yes","yes",273,18
"3842",3842,1899,66,250,4,15,"yes","yes","yes",273,18
"3843",3843,2194,33,426,8,14,"yes","no","yes",273,18
"3844",3844,1798,33,340,4,17,"no","no","yes",273,18
"3845",3845,2004,33,426,8,14,"yes","no","yes",273,18
"3846",3846,1999,33,420,4,15,"yes","no","yes",273,18
"3847",3847,2658,50,212,4,15,"no","no","no",273,18
"3848",3848,1288,33,340,4,15,"no","no","yes",273,18
"3849",3849,1495,33,214,4,14,"no","no","yes",273,18
"3850",3850,2499,100,428,16,15,"yes","no","yes",273,18
"3851",3851,2040,33,426,8,15,"yes","no","yes",273,18
"3852",3852,2795,100,528,16,14,"yes","no","yes",273,18
"3853",3853,2485,66,1080,8,15,"no","no","yes",273,18
"3854",3854,2890,33,1000,24,15,"yes","no","yes",273,18
"3855",3855,2455,33,540,8,15,"yes","yes","yes",273,18
"3856",3856,1679,33,340,8,15,"yes","no","yes",273,18
"3857",3857,1468,33,340,4,15,"no","no","yes",273,18
"3858",3858,1998,33,340,8,17,"yes","no","yes",273,18
"3859",3859,1499,33,210,4,14,"yes","no","yes",273,18
"3860",3860,2199,66,420,8,14,"yes","no","yes",273,18
"3861",3861,1495,33,340,4,14,"no","no","yes",273,18
"3862",3862,1999,66,420,8,14,"yes","no","yes",273,18
"3863",3863,3190,66,1000,24,14,"yes","no","yes",273,18
"3864",3864,1899,66,340,8,15,"no","no","yes",273,18
"3865",3865,2118,66,340,8,17,"yes","no","yes",273,18
"3866",3866,2099,33,420,4,14,"yes","no","yes",273,18
"3867",3867,1645,33,214,4,14,"no","no","yes",273,18
"3868",3868,1745,66,425,8,15,"no","no","yes",273,18
"3869",3869,2290,33,528,16,15,"yes","no","yes",273,18
"3870",3870,2688,33,212,4,17,"no","no","no",273,18
"3871",3871,2440,33,528,16,14,"yes","no","yes",273,18
"3872",3872,1704,33,214,4,14,"no","no","yes",273,18
"3873",3873,2830,100,540,8,17,"yes","no","yes",273,18
"3874",3874,2943,33,1000,24,14,"yes","yes","yes",273,18
"3875",3875,2299,66,428,16,15,"yes","no","yes",273,18
"3876",3876,2265,33,540,8,15,"yes","no","yes",273,18
"3877",3877,1249,25,100,4,14,"no","no","no",273,18
"3878",3878,2190,66,528,8,14,"yes","no","yes",273,18
"3879",3879,3015,66,1080,16,15,"no","no","yes",273,18
"3880",3880,2635,66,1080,8,15,"yes","no","yes",273,18
"3881",3881,2190,66,426,8,15,"yes","no","yes",273,18
"3882",3882,1895,33,540,8,15,"no","no","yes",273,18
"3883",3883,1849,33,340,4,14,"no","no","no",273,18
"3884",3884,2449,100,527,8,15,"yes","no","yes",273,18
"3885",3885,2629,100,420,8,15,"yes","yes","yes",273,18
"3886",3886,1595,66,214,4,14,"no","no","yes",273,18
"3887",3887,1795,66,340,8,14,"no","no","yes",273,18
"3888",3888,1938,25,120,4,15,"no","no","no",273,18
"3889",3889,2365,33,540,8,17,"yes","no","yes",273,18
"3890",3890,1495,33,340,4,14,"yes","yes","yes",273,18
"3891",3891,3040,33,1000,24,15,"yes","no","yes",273,18
"3892",3892,1890,66,214,4,14,"no","no","yes",273,18
"3893",3893,2643,66,528,16,14,"yes","yes","yes",273,18
"3894",3894,3044,33,1000,24,14,"yes","no","yes",273,18
"3895",3895,2490,100,528,8,14,"yes","no","yes",273,18
"3896",3896,1945,33,426,8,14,"yes","no","yes",273,18
"3897",3897,2218,66,250,4,17,"yes","yes","yes",273,18
"3898",3898,1995,33,540,8,15,"no","no","yes",273,18
"3899",3899,2138,25,212,4,15,"no","no","no",273,18
"3900",3900,2554,66,528,16,14,"yes","no","yes",273,18
"3901",3901,3344,66,1000,24,14,"yes","no","yes",273,18
"3902",3902,1794,33,340,4,14,"yes","yes","yes",273,18
"3903",3903,2159,66,170,4,14,"no","no","no",273,18
"3904",3904,2890,33,1000,24,14,"yes","no","yes",273,18
"3905",3905,3454,100,1000,24,14,"yes","no","yes",273,18
"3906",3906,2243,66,426,8,14,"yes","yes","yes",273,18
"3907",3907,2495,66,528,16,14,"yes","no","yes",273,18
"3908",3908,3154,66,1000,24,14,"yes","no","yes",273,18
"3909",3909,1559,25,212,4,14,"no","no","no",273,18
"3910",3910,2768,50,212,4,15,"no","no","no",273,18
"3911",3911,3085,66,540,16,15,"yes","yes","yes",273,18
"3912",3912,2779,66,340,4,14,"no","no","no",273,18
"3913",3913,1499,33,210,4,15,"yes","no","yes",273,18
"3914",3914,2245,66,540,8,15,"yes","no","yes",273,18
"3915",3915,2618,66,428,16,17,"yes","no","yes",273,18
"3916",3916,1488,50,340,4,15,"no","no","yes",273,18
"3917",3917,2079,50,212,4,14,"no","no","no",273,18
"3918",3918,3644,100,1000,24,14,"yes","no","yes",273,18
"3919",3919,1894,33,214,4,14,"no","no","yes",273,18
"3920",3920,2790,100,540,8,14,"yes","yes","yes",273,18
"3921",3921,2535,33,1080,8,15,"yes","no","yes",273,18
"3922",3922,3194,33,1000,24,14,"yes","no","yes",273,18
"3923",3923,2268,33,212,4,15,"no","no","no",273,18
"3924",3924,2490,100,426,8,15,"yes","no","yes",273,18
"3925",3925,1199,33,340,4,14,"no","no","yes",273,18
"3926",3926,1995,66,425,8,15,"yes","yes","yes",273,18
"3927",3927,2595,66,528,8,15,"yes","no","yes",273,18
"3928",3928,2099,66,420,8,14,"yes","no","yes",273,18
"3929",3929,2490,100,426,8,14,"yes","no","yes",273,18
"3930",3930,1399,50,340,4,14,"no","no","yes",273,18
"3931",3931,2044,66,214,4,14,"no","no","yes",273,18
"3932",3932,1890,66,214,4,15,"no","no","yes",273,18
"3933",3933,2625,66,540,16,15,"no","no","yes",273,18
"3934",3934,2190,66,426,8,14,"yes","no","yes",273,18
"3935",3935,1590,33,214,4,15,"no","no","yes",273,18
"3936",3936,2358,25,120,4,17,"no","no","no",273,18
"3937",3937,2390,75,420,4,14,"yes","yes","yes",273,18
"3938",3938,2590,66,528,16,15,"yes","no","yes",273,18
"3939",3939,3358,66,340,4,15,"no","no","no",273,18
"3940",3940,2890,100,528,16,14,"yes","no","yes",273,18
"3941",3941,2165,66,540,8,15,"yes","no","yes",273,18
"3942",3942,2738,66,170,4,15,"no","no","no",273,18
"3943",3943,1943,33,426,8,14,"yes","yes","yes",273,18
"3944",3944,2099,66,527,8,14,"yes","no","yes",273,18
"3945",3945,2290,33,528,16,14,"yes","no","yes",273,18
"3946",3946,2365,66,540,8,15,"yes","no","yes",273,18
"3947",3947,2118,50,250,4,17,"yes","yes","yes",273,18
"3948",3948,1395,33,214,4,14,"no","no","yes",273,18
"3949",3949,2449,100,420,8,15,"yes","no","yes",273,18
"3950",3950,2627,100,540,8,15,"yes","yes","yes",273,18
"3951",3951,1854,66,214,4,14,"no","no","yes",273,18
"3952",3952,2899,100,420,8,17,"yes","no","yes",273,18
"3953",3953,2399,66,450,8,15,"yes","yes","yes",273,18
"3954",3954,2594,33,528,16,14,"yes","no","yes",273,18
"3955",3955,2245,66,540,8,15,"yes","yes","yes",273,18
"3956",3956,2095,100,214,4,14,"no","no","yes",273,18
"3957",3957,2479,100,420,8,15,"yes","yes","yes",273,18
"3958",3958,3490,100,1000,24,15,"yes","no","yes",273,18
"3959",3959,1495,33,214,4,14,"no","no","yes",273,18
"3960",3960,2145,33,540,8,15,"yes","no","yes",273,18
"3961",3961,2404,33,528,16,14,"yes","no","yes",273,18
"3962",3962,2525,33,540,8,15,"yes","no","yes",273,18
"3963",3963,1195,25,214,4,14,"no","no","yes",273,18
"3964",3964,2625,66,540,8,15,"yes","no","yes",273,18
"3965",3965,3188,50,212,4,17,"no","no","no",273,18
"3966",3966,1695,50,340,8,14,"no","no","yes",273,18
"3967",3967,1625,33,425,8,15,"no","no","yes",273,18
"3968",3968,3190,66,1000,24,15,"yes","no","yes",273,18
"3969",3969,1745,33,425,8,15,"no","no","yes",273,18
"3970",3970,2929,66,527,16,15,"yes","yes","yes",273,18
"3971",3971,2344,100,214,4,14,"no","no","yes",273,18
"3972",3972,2344,66,426,8,14,"yes","no","yes",273,18
"3973",3973,1590,33,214,4,14,"no","no","yes",273,18
"3974",3974,1890,33,426,8,14,"yes","no","yes",273,18
"3975",3975,1795,33,426,8,14,"yes","no","yes",273,18
"3976",3976,3040,33,1000,24,14,"yes","no","yes",273,18
"3977",3977,3044,100,528,16,14,"yes","no","yes",273,18
"3978",3978,2095,66,426,8,14,"yes","no","yes",273,18
"3979",3979,2495,100,540,8,15,"yes","no","yes",273,18
"3980",3980,3490,100,1000,24,14,"yes","no","yes",273,18
"3981",3981,2095,66,426,8,14,"yes","no","yes",273,18
"3982",3982,1595,33,210,4,14,"yes","yes","yes",273,18
"3983",3983,1799,66,340,8,15,"yes","no","yes",273,18
"3984",3984,3199,66,527,16,17,"yes","no","yes",273,18
"3985",3985,1295,33,340,4,14,"no","no","yes",273,18
"3986",3986,1890,33,426,8,15,"yes","no","yes",273,18
"3987",3987,1395,25,340,8,14,"no","no","yes",273,18
"3988",3988,2444,33,528,16,14,"yes","no","yes",273,18
"3989",3989,1818,50,340,4,17,"no","no","yes",273,18
"3990",3990,1799,50,250,4,15,"yes","yes","yes",273,18
"3991",3991,3778,66,340,4,17,"no","no","no",273,18
"3992",3992,1744,33,214,4,14,"no","no","yes",273,18
"3993",3993,2499,100,420,8,15,"yes","no","yes",273,18
"3994",3994,2899,66,527,16,15,"yes","no","yes",273,18
"3995",3995,2195,33,528,16,14,"yes","no","yes",273,18
"3996",3996,3299,66,1000,16,15,"yes","no","yes",273,18
"3997",3997,2154,100,214,4,14,"no","no","yes",273,18
"3998",3998,2295,66,540,8,15,"yes","no","yes",273,18
"3999",3999,2644,100,426,8,14,"yes","no","yes",273,18
"4000",4000,2190,100,214,4,15,"no","no","yes",273,18
"4001",4001,2359,50,340,4,14,"no","no","no",273,18
"4002",4002,2630,66,540,8,17,"yes","no","yes",273,18
"4003",4003,2525,66,540,16,15,"no","no","yes",273,18
"4004",4004,3158,66,170,4,17,"no","no","no",273,18
"4005",4005,3395,100,1000,24,14,"yes","no","yes",273,18
"4006",4006,3078,50,212,4,17,"no","no","no",273,18
"4007",4007,1890,33,340,4,17,"no","no","yes",273,18
"4008",4008,1875,33,425,8,15,"yes","yes","yes",273,18
"4009",4009,2595,100,540,8,14,"yes","no","yes",273,18
"4010",4010,2154,66,426,8,14,"yes","no","yes",273,18
"4011",4011,2549,100,420,8,15,"yes","no","yes",273,18
"4012",4012,2195,75,420,4,14,"yes","no","yes",273,18
"4013",4013,1759,33,170,4,14,"no","no","no",273,18
"4014",4014,2890,100,528,16,15,"yes","no","yes",273,18
"4015",4015,2145,33,540,8,15,"yes","yes","yes",273,18
"4016",4016,2845,66,540,16,17,"no","no","yes",273,18
"4017",4017,1995,66,340,4,14,"yes","no","yes",225,19
"4018",4018,2154,100,426,4,14,"no","no","yes",225,19
"4019",4019,1795,66,420,4,14,"yes","no","yes",225,19
"4020",4020,2290,33,528,16,14,"yes","no","yes",225,19
"4021",4021,1895,66,425,8,14,"yes","no","yes",225,19
"4022",4022,3194,33,1000,24,14,"yes","no","yes",225,19
"4023",4023,2099,33,212,8,14,"yes","yes","yes",225,19
"4024",4024,1590,33,426,4,15,"no","no","yes",225,19
"4025",4025,3928,100,728,8,15,"no","no","no",225,19
"4026",4026,2854,33,1000,24,14,"yes","no","yes",225,19
"4027",4027,2493,33,528,16,14,"yes","yes","yes",225,19
"4028",4028,2095,66,426,8,14,"yes","no","yes",225,19
"4029",4029,2118,66,250,4,17,"yes","yes","yes",225,19
"4030",4030,1899,66,340,8,15,"no","no","yes",225,19
"4031",4031,1795,66,426,4,14,"no","no","yes",225,19
"4032",4032,2099,66,420,8,14,"yes","no","yes",225,19
"4033",4033,1395,33,214,4,14,"no","no","yes",225,19
"4034",4034,1943,33,426,8,14,"yes","yes","yes",225,19
"4035",4035,1890,66,426,4,15,"no","no","yes",225,19
"4036",4036,2929,66,527,16,15,"yes","yes","yes",225,19
"4037",4037,1299,33,340,4,14,"yes","no","yes",225,19
"4038",4038,2795,100,528,16,14,"yes","no","yes",225,19
"4039",4039,2499,100,420,8,15,"yes","no","yes",225,19
"4040",4040,3543,100,1000,24,14,"yes","yes","yes",225,19
"4041",4041,1195,25,214,4,14,"no","no","yes",225,19
"4042",4042,3044,100,528,16,14,"yes","no","yes",225,19
"4043",4043,2554,66,528,16,14,"yes","no","yes",225,19
"4044",4044,1590,33,426,4,14,"no","no","yes",225,19
"4045",4045,2499,100,428,16,15,"yes","no","yes",225,19
"4046",4046,2629,100,420,8,15,"yes","yes","yes",225,19
"4047",4047,2295,66,420,8,15,"yes","no","yes",225,19
"4048",4048,1925,66,425,8,15,"yes","yes","yes",225,19
"4049",4049,1805,33,425,8,15,"yes","no","yes",225,19
"4050",4050,2599,100,527,8,15,"yes","no","yes",225,19
"4051",4051,1495,33,426,4,14,"no","no","yes",225,19
"4052",4052,1799,66,250,4,15,"yes","yes","yes",225,19
"4053",4053,2643,66,528,16,14,"yes","yes","yes",225,19
"4054",4054,2595,66,528,8,15,"yes","no","yes",225,19
"4055",4055,2290,33,528,16,15,"yes","no","yes",225,19
"4056",4056,1554,33,426,4,14,"no","no","yes",225,19
"4057",4057,2543,100,426,8,14,"yes","yes","yes",225,19
"4058",4058,2629,66,270,4,14,"no","no","no",225,19
"4059",4059,2943,100,528,16,14,"yes","yes","yes",225,19
"4060",4060,2644,100,426,8,14,"yes","no","yes",225,19
"4061",4061,1645,33,214,4,14,"no","no","yes",225,19
"4062",4062,2075,66,540,8,15,"yes","no","yes",225,19
"4063",4063,1645,33,425,8,15,"no","no","yes",225,19
"4064",4064,2190,100,426,4,15,"no","no","yes",225,19
"4065",4065,3564,66,340,8,15,"no","no","no",225,19
"4066",4066,3040,33,1000,24,15,"yes","no","yes",225,19
"4067",4067,3108,33,270,4,17,"no","no","no",225,19
"4068",4068,2243,66,426,8,14,"yes","yes","yes",225,19
"4069",4069,2449,100,420,8,15,"yes","no","yes",225,19
"4070",4070,2568,33,270,4,15,"no","no","no",225,19
"4071",4071,1488,50,340,4,15,"no","no","yes",225,19
"4072",4072,1970,66,420,4,14,"yes","yes","yes",225,19
"4073",4073,3243,66,1000,24,14,"yes","yes","yes",225,19
"4074",4074,3984,66,340,8,17,"no","no","no",225,19
"4075",4075,2190,66,426,8,15,"yes","no","yes",225,19
"4076",4076,2195,33,528,16,14,"yes","no","yes",225,19
"4077",4077,1618,33,340,4,17,"no","no","yes",225,19
"4078",4078,2149,66,420,8,15,"yes","no","yes",225,19
"4079",4079,2795,33,1000,24,14,"yes","no","yes",225,19
"4080",4080,1699,50,340,8,15,"yes","no","yes",225,19
"4081",4081,3344,66,1000,24,14,"yes","no","yes",225,19
"4082",4082,2190,100,426,4,14,"no","no","yes",225,19
"4083",4083,2495,66,528,16,14,"yes","no","yes",225,19
"4084",4084,1608,33,340,4,14,"yes","yes","yes",225,19
"4085",4085,2099,66,527,8,14,"yes","no","yes",225,19
"4086",4086,1288,33,340,4,15,"no","no","yes",225,19
"4087",4087,1599,33,210,4,14,"yes","yes","yes",225,19
"4088",4088,2634,66,540,8,17,"yes","no","yes",225,19
"4089",4089,3349,100,728,8,14,"no","no","no",225,19
"4090",4090,3093,33,1000,24,14,"yes","yes","yes",225,19
"4091",4091,1399,33,210,4,14,"yes","yes","yes",225,19
"4092",4092,3628,66,270,4,17,"no","no","no",225,19
"4093",4093,3190,66,1000,24,14,"yes","no","yes",225,19
"4094",4094,2194,33,426,8,14,"yes","no","yes",225,19
"4095",4095,2899,66,527,16,15,"yes","no","yes",225,19
"4096",4096,1549,33,210,4,15,"yes","yes","yes",225,19
"4097",4097,2590,66,528,16,15,"yes","no","yes",225,19
"4098",4098,2599,100,420,8,15,"yes","no","yes",225,19
"4099",4099,2004,33,426,8,14,"yes","no","yes",225,19
"4100",4100,2943,33,1000,24,14,"yes","yes","yes",225,19
"4101",4101,2040,33,426,8,14,"yes","no","yes",225,19
"4102",4102,2594,33,528,16,14,"yes","no","yes",225,19
"4103",4103,1740,33,426,4,15,"no","no","yes",225,19
"4104",4104,1595,33,340,8,14,"no","no","yes",225,19
"4105",4105,2093,33,426,8,14,"yes","yes","yes",225,19
"4106",4106,2109,33,270,4,14,"no","no","no",225,19
"4107",4107,1499,33,340,4,14,"yes","yes","yes",225,19
"4108",4108,1408,33,340,4,14,"yes","yes","yes",225,19
"4109",4109,2344,100,426,4,14,"no","no","yes",225,19
"4110",4110,1379,33,340,4,14,"no","no","yes",225,19
"4111",4111,2590,66,528,16,14,"yes","no","yes",225,19
"4112",4112,1475,33,200,4,14,"no","no","no",225,19
"4113",4113,1704,33,426,4,14,"no","no","yes",225,19
"4114",4114,2890,33,1000,24,15,"yes","no","yes",225,19
"4115",4115,1468,33,340,4,15,"no","no","yes",225,19
"4116",4116,1499,33,340,4,14,"yes","no","yes",225,19
"4117",4117,2299,66,540,8,15,"yes","no","yes",225,19
"4118",4118,2049,33,270,4,14,"no","no","no",225,19
"4119",4119,1854,33,426,8,14,"yes","no","yes",225,19
"4120",4120,2618,66,428,16,17,"yes","no","yes",225,19
"4121",4121,1974,33,200,4,14,"yes","no","no",225,19
"4122",4122,2890,66,1000,16,14,"yes","no","yes",225,19
"4123",4123,1945,33,426,8,14,"yes","no","yes",225,19
"4124",4124,1890,66,426,4,14,"no","no","yes",225,19
"4125",4125,2190,66,426,8,14,"yes","no","yes",225,19
"4126",4126,4348,100,728,8,17,"no","no","no",225,19
"4127",4127,2749,100,420,8,17,"yes","no","yes",225,19
"4128",4128,1679,33,340,8,15,"yes","no","yes",225,19
"4129",4129,2590,33,1000,16,14,"yes","no","yes",225,19
"4130",4130,2899,100,420,8,17,"yes","no","yes",225,19
"4131",4131,2399,66,528,8,15,"yes","yes","yes",225,19
"4132",4132,3040,33,1000,24,14,"yes","no","yes",225,19
"4133",4133,2129,66,420,8,14,"yes","yes","yes",225,19
"4134",4134,1899,66,420,8,14,"yes","yes","yes",225,19
"4135",4135,1890,33,426,8,15,"yes","no","yes",225,19
"4136",4136,2799,66,527,16,15,"yes","no","yes",225,19
"4137",4137,2440,33,528,16,14,"yes","no","yes",225,19
"4138",4138,1249,25,100,4,14,"no","no","no",225,19
"4139",4139,2254,33,528,16,14,"yes","no","yes",225,19
"4140",4140,2718,75,428,16,17,"yes","no","yes",225,19
"4141",4141,2404,33,528,16,14,"yes","no","yes",225,19
"4142",4142,1725,33,340,4,14,"no","no","no",225,19
"4143",4143,2985,66,340,8,14,"no","no","no",225,19
"4144",4144,1998,33,340,8,17,"yes","no","yes",225,19
"4145",4145,1818,50,340,4,17,"no","no","yes",225,19
"4146",4146,2049,66,420,8,15,"yes","yes","yes",225,19
"4147",4147,1969,66,425,8,14,"no","no","yes",225,19
"4148",4148,1199,33,210,4,14,"no","no","yes",225,19
"4149",4149,1799,66,340,8,15,"yes","no","yes",225,19
"4150",4150,1559,66,212,4,14,"no","no","yes",225,19
"4151",4151,2479,100,420,8,15,"yes","yes","yes",225,19
"4152",4152,2740,33,1000,16,14,"yes","no","yes",225,19
"4153",4153,2345,33,528,16,14,"yes","no","yes",225,19
"4154",4154,1395,25,340,8,14,"no","no","yes",225,19
"4155",4155,1499,33,210,4,14,"yes","yes","yes",225,19
"4156",4156,2199,66,420,8,14,"yes","no","yes",225,19
"4157",4157,2344,66,426,8,14,"yes","no","yes",225,19
"4158",4158,2095,100,426,4,14,"no","no","yes",225,19
"4159",4159,2818,100,428,16,17,"yes","no","yes",225,19
"4160",4160,3190,100,1000,16,14,"yes","no","yes",225,19
"4161",4161,3208,66,270,4,15,"no","no","no",225,19
"4162",4162,1379,25,212,4,14,"no","no","no",225,19
"4163",4163,2890,100,528,16,15,"yes","no","yes",225,19
"4164",4164,2199,100,340,8,14,"no","no","yes",225,19
"4165",4165,2444,33,528,16,14,"yes","no","yes",225,19
"4166",4166,2408,66,540,8,15,"yes","yes","yes",225,19
"4167",4167,2549,100,420,8,15,"yes","no","yes",225,19
"4168",4168,2999,100,528,16,17,"yes","no","yes",225,19
"4169",4169,1445,50,214,4,14,"no","no","yes",225,19
"4170",4170,3454,100,1000,24,14,"yes","no","yes",225,19
"4171",4171,2349,100,420,8,15,"yes","no","yes",225,19
"4172",4172,2170,66,340,4,14,"yes","yes","yes",225,19
"4173",4173,2490,100,426,8,14,"yes","no","yes",225,19
"4174",4174,2399,75,428,16,15,"yes","no","yes",225,19
"4175",4175,2854,100,528,16,14,"yes","no","yes",225,19
"4176",4176,1745,66,340,8,14,"no","no","yes",225,19
"4177",4177,3199,66,527,16,17,"yes","no","yes",225,19
"4178",4178,1999,66,340,8,14,"yes","yes","yes",225,19
"4179",4179,1855,66,425,8,15,"yes","no","yes",225,19
"4180",4180,3490,100,1000,24,14,"yes","no","yes",225,19
"4181",4181,2470,66,420,8,15,"yes","yes","yes",225,19
"4182",4182,2040,33,426,8,15,"yes","no","yes",225,19
"4183",4183,1894,33,426,4,14,"no","no","yes",225,19
"4184",4184,1999,66,527,8,14,"yes","yes","yes",225,19
"4185",4185,1744,33,426,4,14,"no","no","yes",225,19
"4186",4186,2890,33,1000,24,14,"yes","no","yes",225,19
"4187",4187,1854,66,426,4,14,"no","no","yes",225,19
"4188",4188,1645,33,426,4,14,"no","no","yes",225,19
"4189",4189,2299,66,340,4,14,"no","no","no",225,19
"4190",4190,1999,66,420,8,14,"yes","no","yes",225,19
"4191",4191,2454,100,426,8,14,"yes","no","yes",225,19
"4192",4192,2095,66,426,8,14,"yes","no","yes",225,19
"4193",4193,3190,66,1000,24,15,"yes","no","yes",225,19
"4194",4194,1999,66,420,8,14,"yes","yes","yes",225,19
"4195",4195,2118,66,340,8,17,"yes","no","yes",225,19
"4196",4196,2875,66,1080,16,15,"yes","no","yes",225,19
"4197",4197,2449,100,527,8,15,"yes","no","yes",225,19
"4198",4198,1199,33,340,4,14,"no","no","yes",225,19
"4199",4199,3395,100,1000,24,14,"yes","no","yes",225,19
"4200",4200,2154,66,426,8,14,"yes","no","yes",225,19
"4201",4201,2945,33,1000,24,14,"yes","no","yes",225,19
"4202",4202,2744,66,528,16,14,"yes","no","yes",225,19
"4203",4203,3095,66,1000,24,14,"yes","no","yes",225,19
"4204",4204,1399,50,340,4,14,"no","no","yes",225,19
"4205",4205,1645,50,340,8,14,"no","no","yes",225,19
"4206",4206,2099,66,420,8,14,"yes","yes","yes",225,19
"4207",4207,2895,100,528,8,15,"yes","no","yes",225,19
"4208",4208,3490,100,1000,24,15,"yes","no","yes",225,19
"4209",4209,2628,33,270,4,15,"no","no","no",225,19
"4210",4210,2988,33,270,4,17,"no","no","no",225,19
"4211",4211,1399,50,210,4,14,"no","no","yes",225,19
"4212",4212,2044,66,426,4,14,"no","no","yes",225,19
"4213",4213,2378,25,212,4,17,"no","no","no",225,19
"4214",4214,1945,33,426,8,14,"yes","no","yes",225,19
"4215",4215,3195,66,1080,16,17,"yes","no","yes",225,19
"4216",4216,1890,33,426,8,14,"yes","no","yes",225,19
"4217",4217,2299,66,540,8,15,"yes","yes","yes",225,19
"4218",4218,1958,25,212,4,15,"no","no","no",225,19
"4219",4219,3299,66,1000,16,15,"yes","no","yes",225,19
"4220",4220,2044,33,426,8,14,"yes","no","yes",225,19
"4221",4221,1695,66,425,8,15,"no","no","yes",225,19
"4222",4222,3644,100,1000,24,14,"yes","no","yes",225,19
"4223",4223,1545,66,214,4,14,"no","no","yes",225,19
"4224",4224,1740,33,426,4,14,"no","no","yes",225,19
"4225",4225,2343,33,528,16,14,"yes","yes","yes",225,19
"4226",4226,2018,50,340,8,17,"yes","no","yes",225,19
"4227",4227,3044,33,1000,24,14,"yes","no","yes",225,19
"4228",4228,3048,33,270,4,17,"no","no","no",225,19
"4229",4229,2015,66,425,8,14,"yes","yes","yes",225,19
"4230",4230,1989,33,270,4,14,"no","no","no",225,19
"4231",4231,2299,66,428,16,15,"yes","no","yes",225,19
"4232",4232,2890,100,528,16,14,"yes","no","yes",225,19
